make_model,body_type,body_type,km,Gearing Type,price
Audi A3,Sedans,Sedans,105227,Manual,15980
Audi A3,Station wagon,Station wagon,97586,Manual,15850
Audi A3,Sedans,Sedans,79300,Manual,15975
Audi A3,Station wagon,Station wagon,33051,Manual,15970
Audi A3,Compact,Compact,112000,Manual,15950
Audi A3,Compact,Compact,112000,Manual,15950
Audi A3,Station wagon,Station wagon,20000,Manual,15950
Audi A3,Sedans,Sedans,68100,Manual,15950
Audi A3,Compact,Compact,78968,Manual,15950
Audi A3,Sedans,Sedans,117000,Manual,15950
Audi A3,Sedans,Sedans,112000,Manual,15950
Audi A3,Compact,Compact,112000,Manual,15950
Audi A3,Sedans,Sedans,116557,Manual,15950
Audi A3,Sedans,Sedans,94427,Manual,15950
Audi A3,Sedans,Sedans,89234,Manual,15950
Audi A3,Sedans,Sedans,35000,Semi-automatic,34000
Audi A3,Sedans,Sedans,9000,Semi-automatic,32000
Audi A3,Sedans,Sedans,41500,Semi-automatic,28390
Audi A3,Compact,Compact,7,Semi-automatic,39575
Audi A3,Convertible,Convertible,8364,Semi-automatic,56100
Audi A3,Compact,Compact,750,Semi-automatic,41495
Audi A3,Compact,Compact,7,Semi-automatic,38495
Audi A3,Compact,Compact,7,Semi-automatic,38725
Audi A3,Sedans,Sedans,38000,Semi-automatic,38000
Audi A3,Compact,Compact,7,Semi-automatic,36840
Audi A3,Sedans,Sedans,32800,Semi-automatic,35500
Audi A3,Compact,Compact,7,Semi-automatic,37998
Audi A3,Compact,Compact,7,Semi-automatic,35495
Audi A3,Compact,Compact,7,Semi-automatic,35495
Audi A3,Sedans,Sedans,45000,Semi-automatic,35000
Audi A3,Sedans,Sedans,23900,Semi-automatic,35000
Audi A3,Sedans,Sedans,35000,Semi-automatic,35000
Audi A3,Sedans,Sedans,0,Semi-automatic,34738
Audi A3,Sedans,Sedans,29000,Semi-automatic,34000
Audi A3,Sedans,Sedans,25000,Semi-automatic,34500
Audi A3,Sedans,Sedans,59,Semi-automatic,30000
Audi A3,Sedans,Sedans,18000,Semi-automatic,30000
Audi A3,Sedans,Sedans,40000,Semi-automatic,30000
Audi A3,Sedans,Sedans,1,Semi-automatic,30000
Audi A3,Sedans,Sedans,34000,Semi-automatic,29980
Audi A3,Sedans,Sedans,1,Semi-automatic,29990
Audi A3,Compact,Compact,4895,Semi-automatic,29950
Audi A3,Sedans,Sedans,65,Semi-automatic,29900
Audi A3,Sedans,Sedans,70000,Semi-automatic,29900
Audi A3,Convertible,Convertible,26000,Semi-automatic,29500
Audi A3,Sedans,Sedans,95000,Semi-automatic,29500
Audi A3,Sedans,Sedans,1,Semi-automatic,28990
Audi A3,Sedans,Sedans,5000,Semi-automatic,28900
Audi A3,Sedans,Sedans,14000,Semi-automatic,28900
Audi A3,Sedans,Sedans,61000,Semi-automatic,28500
Audi A3,Sedans,Sedans,1,Semi-automatic,28490
Audi A3,Sedans,Sedans,35000,Semi-automatic,34000
Audi A3,Sedans,Sedans,20,Semi-automatic,33000
Audi A3,Sedans,Sedans,60,Semi-automatic,33800
Audi A3,Sedans,Sedans,22500,Semi-automatic,32900
Audi A3,Sedans,Sedans,20200,Semi-automatic,32500
Audi A3,Sedans,Sedans,25000,Semi-automatic,33250
Audi A3,Sedans,Sedans,50,Semi-automatic,32200
Audi A3,Compact,Compact,18300,Semi-automatic,31950
Audi A3,Sedans,Sedans,10,Semi-automatic,31900
Audi A3,Sedans,Sedans,1,Semi-automatic,31900
Audi A3,Convertible,Convertible,468,Semi-automatic,30900
Audi A3,Sedans,Sedans,11000,Semi-automatic,30900
Audi A3,Sedans,Sedans,13861,Semi-automatic,30900
Audi A3,Sedans,Sedans,31290,Automatic,19890
Audi A3,Station wagon,Station wagon,32900,Automatic,19890
Audi A3,Sedans,Sedans,42602,Automatic,18900
Audi A3,Sedans,Sedans,39800,Automatic,19890
Audi A3,Sedans,Sedans,97580,Automatic,18800
Audi A3,Sedans,Sedans,40100,Automatic,18800
Audi A3,Sedans,Sedans,40100,Automatic,19900
Audi A3,Sedans,Sedans,40100,Automatic,19900
Audi A3,Sedans,Sedans,16452,Automatic,20900
Audi A3,Sedans,Sedans,59500,Automatic,20990
Audi A3,Sedans,Sedans,27600,Automatic,21400
Audi A3,Sedans,Sedans,31700,Automatic,21500
Audi A3,Sedans,Sedans,17456,Automatic,21579
Audi A3,Sedans,Sedans,20710,Automatic,21550
Audi A3,Sedans,Sedans,22247,Automatic,21600
Audi A3,Station wagon,Station wagon,27324,Automatic,21600
Audi A3,Station wagon,Station wagon,59500,Automatic,21490
Audi A3,Sedans,Sedans,15455,Automatic,21900
Audi A3,Sedans,Sedans,38000,Automatic,21900
Audi A3,Compact,Compact,10912,Automatic,22300
Audi A3,Sedans,Sedans,9500,Automatic,21990
Audi A3,Sedans,Sedans,16145,Automatic,22290
Audi A3,Sedans,Sedans,20090,Automatic,21990
Audi A3,Sedans,Sedans,17729,Automatic,21900
Audi A3,Compact,Compact,11436,Automatic,22300
Audi A3,Sedans,Sedans,22832,Automatic,21900
Audi A3,Sedans,Sedans,23000,Automatic,21900
Audi A3,Sedans,Sedans,15428,Automatic,21900
Audi A3,Sedans,Sedans,22902,Automatic,21900
Audi A3,Sedans,Sedans,23633,Automatic,21900
Audi A3,Sedans,Sedans,25656,Automatic,21900
Audi A3,Sedans,Sedans,24529,Automatic,21900
Audi A3,Sedans,Sedans,24585,Automatic,21900
Audi A3,Sedans,Sedans,4800,Automatic,21900
Audi A3,Sedans,Sedans,18100,Automatic,21900
Audi A3,Sedans,Sedans,5000,Automatic,21900
Audi A3,Sedans,Sedans,32483,Automatic,21900
Audi A3,Sedans,Sedans,17000,Automatic,21900
Audi A3,Sedans,Sedans,39000,Automatic,21900
Audi A3,Sedans,Sedans,1,Automatic,21900
Audi A3,Sedans,Sedans,17985,Automatic,21900
Audi A3,Sedans,Sedans,12103,Automatic,21900
Audi A3,Sedans,Sedans,19000,Automatic,21900
Audi A3,Sedans,Sedans,16145,Automatic,22290
Audi A3,Sedans,Sedans,16145,Automatic,22290
Audi A3,Sedans,Sedans,90480,Automatic,22280
Audi A3,Sedans,Sedans,45846,Automatic,22250
Audi A3,Sedans,Sedans,16530,Automatic,22200
Audi A3,Sedans,Sedans,21000,Automatic,22200
Audi A3,Sedans,Sedans,23994,Automatic,22150
Audi A3,Sedans,Sedans,24145,Automatic,22150
Audi A3,Sedans,Sedans,26978,Automatic,22000
Audi A3,Sedans,Sedans,39000,Automatic,22000
Audi A3,Sedans,Sedans,21930,Automatic,22000
Audi A3,Sedans,Sedans,21930,Automatic,22000
Audi A3,Sedans,Sedans,56000,Automatic,22000
Audi A3,Convertible,Convertible,9000,Automatic,22000
Audi A3,Compact,Compact,78379,Automatic,21990
Audi A3,Sedans,Sedans,22750,Automatic,21980
Audi A3,Sedans,Sedans,16614,Automatic,21890
Audi A3,Station wagon,Station wagon,15768,Automatic,21980
Audi A3,Compact,Compact,23568,Automatic,21950
Audi A3,Sedans,Sedans,52000,Automatic,21950
Audi A3,Sedans,Sedans,35175,Automatic,21950
Audi A3,Sedans,Sedans,19852,Automatic,21950
Audi A3,Sedans,Sedans,16591,Automatic,21950
Audi A3,Station wagon,Station wagon,9802,Automatic,21950
Audi A3,Sedans,Sedans,35970,Automatic,21900
Audi A3,Sedans,Sedans,13600,Automatic,21900
Audi A3,Sedans,Sedans,70000,Automatic,21900
Audi A3,Sedans,Sedans,55100,Automatic,21900
Audi A3,Sedans,Sedans,21111,Automatic,21900
Audi A3,Sedans,Sedans,29925,Automatic,21900
Audi A3,Sedans,Sedans,19503,Automatic,21900
Audi A3,Sedans,Sedans,13535,Automatic,21999
Audi A3,Sedans,Sedans,29000,Automatic,22000
Audi A3,Sedans,Sedans,32500,Automatic,21999
Audi A3,Sedans,Sedans,17769,Automatic,21999
Audi A3,Sedans,Sedans,28838,Automatic,21999
Audi A3,Sedans,Sedans,17831,Automatic,21999
Audi A3,Sedans,Sedans,16000,Automatic,21999
Audi A3,Compact,Compact,43036,Automatic,21996
Audi A3,Station wagon,Station wagon,0,Automatic,21990
Audi A3,Station wagon,Station wagon,7100,Automatic,21990
Audi A3,Sedans,Sedans,9622,Automatic,21990
Audi A3,Sedans,Sedans,36306,Automatic,21990
Audi A3,Sedans,Sedans,32800,Automatic,21990
Audi A3,Sedans,Sedans,32000,Automatic,21990
Audi A3,Sedans,Sedans,26500,Automatic,21990
Audi A3,Sedans,Sedans,26382,Automatic,21990
Audi A3,Station wagon,Station wagon,27000,Automatic,21900
Audi A3,Compact,Compact,79401,Automatic,21900
Audi A3,Sedans,Sedans,27500,Automatic,21900
Audi A3,Sedans,Sedans,18950,Automatic,21900
Audi A3,Sedans,Sedans,39200,Automatic,21900
Audi A3,Sedans,Sedans,1,Automatic,21900
Audi A3,Compact,Compact,18190,Automatic,21900
Audi A3,Sedans,Sedans,24845,Automatic,21900
Audi A3,Sedans,Sedans,19904,Automatic,21900
Audi A3,Sedans,Sedans,21114,Automatic,21900
Audi A3,Sedans,Sedans,28595,Automatic,21900
Audi A3,Station wagon,Station wagon,22500,Automatic,21900
Audi A3,Sedans,Sedans,26151,Automatic,21900
Audi A3,Sedans,Sedans,24709,Automatic,21900
Audi A3,Sedans,Sedans,33750,Automatic,21900
Audi A3,Sedans,Sedans,32483,Automatic,21900
Audi A3,Sedans,Sedans,26382,Automatic,21990
Audi A3,Sedans,Sedans,31032,Automatic,21900
Audi A3,Sedans,Sedans,20964,Automatic,21900
Audi A3,Sedans,Sedans,48320,Automatic,21500
Audi A3,Sedans,Sedans,26140,Automatic,21500
Audi A3,Sedans,Sedans,24215,Automatic,21500
Audi A3,Sedans,Sedans,36063,Automatic,21500
Audi A3,Sedans,Sedans,19909,Automatic,21500
Audi A3,Sedans,Sedans,21517,Automatic,21500
Audi A3,Sedans,Sedans,37136,Automatic,21500
Audi A3,Sedans,Sedans,17200,Automatic,21500
Audi A3,Sedans,Sedans,19980,Automatic,21499
Audi A3,Sedans,Sedans,28724,Automatic,21499
Audi A3,Sedans,Sedans,14400,Automatic,21499
Audi A3,Sedans,Sedans,14438,Automatic,21499
Audi A3,Sedans,Sedans,58900,Automatic,21490
Audi A3,Sedans,Sedans,39000,Automatic,21490
Audi A3,Sedans,Sedans,58400,Automatic,21490
Audi A3,Sedans,Sedans,23204,Automatic,21490
Audi A3,Sedans,Sedans,20810,Automatic,21490
Audi A3,Sedans,Sedans,21455,Automatic,21490
Audi A3,Sedans,Sedans,30497,Automatic,21890
Audi A3,Sedans,Sedans,39600,Automatic,21890
Audi A3,Sedans,Sedans,29360,Automatic,21888
Audi A3,Sedans,Sedans,12250,Automatic,21880
Audi A3,Station wagon,Station wagon,29000,Automatic,21800
Audi A3,Station wagon,Station wagon,4500,Automatic,21850
Audi A3,Sedans,Sedans,19271,Automatic,21850
Audi A3,Sedans,Sedans,16405,Automatic,21880
Audi A3,Sedans,Sedans,40500,Automatic,21800
Audi A3,Sedans,Sedans,0,Automatic,21780
Audi A3,Sedans,Sedans,36184,Automatic,21790
Audi A3,Sedans,Sedans,17300,Automatic,21750
Audi A3,Sedans,Sedans,39246,Automatic,21790
Audi A3,Sedans,Sedans,16171,Automatic,21700
Audi A3,Sedans,Sedans,11679,Automatic,21550
Audi A3,Sedans,Sedans,16630,Automatic,21550
Audi A3,Sedans,Sedans,24000,Automatic,21500
Audi A3,Sedans,Sedans,28114,Automatic,21500
Audi A3,Sedans,Sedans,28916,Automatic,21500
Audi A3,Sedans,Sedans,28201,Automatic,21500
Audi A3,Sedans,Sedans,28150,Automatic,21500
Audi A3,Sedans,Sedans,22599,Automatic,21500
Audi A3,Sedans,Sedans,25000,Automatic,21500
Audi A3,Sedans,Sedans,35000,Automatic,21500
Audi A3,Sedans,Sedans,64400,Automatic,21500
Audi A3,Sedans,Sedans,16300,Automatic,21500
Audi A3,Sedans,Sedans,28000,Automatic,21500
Audi A3,Sedans,Sedans,28050,Automatic,21500
Audi A3,Station wagon,Station wagon,23000,Automatic,21500
Audi A3,Sedans,Sedans,19614,Automatic,21490
Audi A3,Sedans,Sedans,16300,Automatic,21480
Audi A3,Sedans,Sedans,3277,Automatic,21450
Audi A3,Sedans,Sedans,22875,Automatic,21450
Audi A3,Sedans,Sedans,10638,Automatic,21600
Audi A3,Sedans,Sedans,22480,Automatic,21480
Audi A3,Sedans,Sedans,21241,Automatic,21450
Audi A3,Sedans,Sedans,22306,Automatic,21450
Audi A3,Sedans,Sedans,21580,Automatic,21450
Audi A3,Sedans,Sedans,22448,Automatic,21450
Audi A3,Sedans,Sedans,26278,Automatic,21450
Audi A3,Sedans,Sedans,25778,Automatic,21450
Audi A3,Sedans,Sedans,24356,Automatic,21450
Audi A3,Sedans,Sedans,7359,Automatic,21450
Audi A3,Sedans,Sedans,14693,Automatic,21450
Audi A3,Compact,Compact,22104,Automatic,21400
Audi A3,Station wagon,Station wagon,79500,Automatic,21450
Audi A3,Sedans,Sedans,26168,Automatic,21400
Audi A3,Sedans,Sedans,28100,Automatic,21400
Audi A3,Sedans,Sedans,17200,Automatic,20750
Audi A3,Sedans,Sedans,26168,Automatic,21400
Audi A3,Sedans,Sedans,25619,Automatic,20750
Audi A3,Sedans,Sedans,14000,Automatic,20750
Audi A3,Sedans,Sedans,7800,Automatic,20750
Audi A3,Sedans,Sedans,22850,Automatic,20750
Audi A3,Sedans,Sedans,24189,Automatic,20750
Audi A3,Compact,Compact,64217,Automatic,20750
Audi A3,Sedans,Sedans,35572,Automatic,20700
Audi A3,Sedans,Sedans,9650,Automatic,20690
Audi A3,Sedans,Sedans,41610,Automatic,20600
Audi A3,Station wagon,Station wagon,26000,Automatic,20590
Audi A3,Sedans,Sedans,20416,Automatic,20550
Audi A3,Sedans,Sedans,19570,Automatic,20500
Audi A3,Sedans,Sedans,42136,Automatic,20500
Audi A3,Sedans,Sedans,26877,Automatic,20500
Audi A3,Sedans,Sedans,16820,Automatic,20500
Audi A3,Sedans,Sedans,52000,Automatic,20500
Audi A3,Compact,Compact,29000,Automatic,20500
Audi A3,Sedans,Sedans,14133,Automatic,21300
Audi A3,Sedans,Sedans,27600,Automatic,21400
Audi A3,Sedans,Sedans,28100,Automatic,21400
Audi A3,Sedans,Sedans,17800,Automatic,21300
Audi A3,Sedans,Sedans,22662,Automatic,21300
Audi A3,Sedans,Sedans,10500,Automatic,21400
Audi A3,Sedans,Sedans,20000,Automatic,21290
Audi A3,Sedans,Sedans,50200,Automatic,21200
Audi A3,Sedans,Sedans,39500,Automatic,21000
Audi A3,Sedans,Sedans,6021,Automatic,20985
Audi A3,Station wagon,Station wagon,0,Automatic,20980
Audi A3,Sedans,Sedans,22000,Automatic,20950
Audi A3,Sedans,Sedans,21289,Automatic,21000
Audi A3,Sedans,Sedans,39000,Automatic,20990
Audi A3,Sedans,Sedans,38722,Automatic,20950
Audi A3,Convertible,Convertible,54800,Automatic,20900
Audi A3,Sedans,Sedans,22941,Automatic,20900
Audi A3,Sedans,Sedans,28583,Automatic,20900
Audi A3,Sedans,Sedans,27589,Automatic,20950
Audi A3,Sedans,Sedans,25000,Automatic,20900
Audi A3,Sedans,Sedans,31000,Automatic,20900
Audi A3,Sedans,Sedans,8500,Automatic,20900
Audi A3,Sedans,Sedans,24215,Automatic,20500
Audi A3,Sedans,Sedans,42270,Automatic,20900
Audi A3,Station wagon,Station wagon,48500,Automatic,20900
Audi A3,Sedans,Sedans,28000,Automatic,20500
Audi A3,Other,Other,12500,Automatic,20500
Audi A3,Sedans,Sedans,26140,Automatic,20500
Audi A3,Sedans,Sedans,34500,Automatic,20900
Audi A3,Sedans,Sedans,42500,Automatic,20490
Audi A3,Sedans,Sedans,146357,Automatic,20498
Audi A3,Sedans,Sedans,42136,Automatic,20500
Audi A3,Sedans,Sedans,63000,Automatic,20490
Audi A3,Sedans,Sedans,35360,Automatic,20480
Audi A3,Sedans,Sedans,86165,Automatic,20495
Audi A3,Sedans,Sedans,16674,Automatic,20300
Audi A3,Sedans,Sedans,12409,Automatic,20300
Audi A3,Sedans,Sedans,14720,Automatic,20300
Audi A3,Sedans,Sedans,35000,Automatic,20300
Audi A3,Sedans,Sedans,82000,Automatic,20400
Audi A3,Station wagon,Station wagon,11472,Automatic,20000
Audi A3,Sedans,Sedans,32000,Automatic,20900
Audi A3,Sedans,Sedans,13000,Automatic,20400
Audi A3,Station wagon,Station wagon,31616,Automatic,20900
Audi A3,Sedans,Sedans,31616,Automatic,20900
Audi A3,Sedans,Sedans,42270,Automatic,20900
Audi A3,Sedans,Sedans,34500,Automatic,20900
Audi A3,Sedans,Sedans,31679,Automatic,20900
Audi A3,Sedans,Sedans,31679,Automatic,20900
Audi A3,Sedans,Sedans,29800,Automatic,20870
Audi A3,Sedans,Sedans,40012,Automatic,20850
Audi A3,Sedans,Sedans,35000,Automatic,20850
Audi A3,Compact,Compact,23181,Automatic,20810
Audi A3,Compact,Compact,25847,Automatic,20810
Audi A3,Compact,Compact,24181,Automatic,20810
Audi A3,Compact,Compact,26587,Automatic,20810
Audi A3,Compact,Compact,25478,Automatic,20810
Audi A3,Sedans,Sedans,40000,Automatic,20850
Audi A3,Sedans,Sedans,11424,Automatic,20800
Audi A3,Sedans,Sedans,33009,Automatic,20999
Audi A3,Sedans,Sedans,30502,Automatic,20999
Audi A3,Sedans,Sedans,34000,Automatic,21000
Audi A3,Sedans,Sedans,24679,Automatic,20999
Audi A3,Sedans,Sedans,29241,Automatic,20800
Audi A3,Sedans,Sedans,65500,Automatic,21000
Audi A3,Sedans,Sedans,8000,Automatic,20999
Audi A3,Sedans,Sedans,15040,Automatic,20990
Audi A3,Sedans,Sedans,9876,Automatic,20990
Audi A3,Sedans,Sedans,18016,Automatic,20000
Audi A3,Sedans,Sedans,20145,Automatic,20000
Audi A3,Sedans,Sedans,22863,Automatic,20990
Audi A3,Sedans,Sedans,33100,Automatic,20000
Audi A3,Sedans,Sedans,16950,Automatic,20990
Audi A3,Sedans,Sedans,1,Automatic,20000
Audi A3,Sedans,Sedans,10003,Automatic,19999
Audi A3,Station wagon,Station wagon,24400,Automatic,19999
Audi A3,Sedans,Sedans,10265,Automatic,19999
Audi A3,Sedans,Sedans,30000,Automatic,19999
Audi A3,Sedans,Sedans,10003,Automatic,19999
Audi A3,Sedans,Sedans,10265,Automatic,19999
Audi A3,Sedans,Sedans,24900,Automatic,19990
Audi A3,Station wagon,Station wagon,14550,Automatic,19990
Audi A3,Sedans,Sedans,47967,Automatic,19990
Audi A3,Sedans,Sedans,47967,Automatic,19990
Audi A3,Compact,Compact,50811,Automatic,19990
Audi A3,Sedans,Sedans,22300,Automatic,19990
Audi A3,Sedans,Sedans,45000,Automatic,19990
Audi A3,Sedans,Sedans,16139,Automatic,19990
Audi A3,Sedans,Sedans,41500,Automatic,19990
Audi A3,Sedans,Sedans,17773,Automatic,19980
Audi A3,Sedans,Sedans,64272,Automatic,19980
Audi A3,Sedans,Sedans,74574,Automatic,19950
Audi A3,Sedans,Sedans,59300,Automatic,19950
Audi A3,Sedans,Sedans,10000,Automatic,19900
Audi A3,Sedans,Sedans,4500,Automatic,19900
Audi A3,Sedans,Sedans,9000,Automatic,19900
Audi A3,Sedans,Sedans,41900,Automatic,19900
Audi A3,Sedans,Sedans,41900,Automatic,19900
Audi A3,Sedans,Sedans,50000,Automatic,19900
Audi A3,Sedans,Sedans,39448,Automatic,19900
Audi A3,Sedans,Sedans,44100,Automatic,19900
Audi A3,Sedans,Sedans,44100,Automatic,19900
Audi A3,Sedans,Sedans,33000,Automatic,19900
Audi A3,Sedans,Sedans,9650,Automatic,19800
Audi A3,Sedans,Sedans,72382,Automatic,19890
Audi A3,Sedans,Sedans,33241,Automatic,19899
Audi A3,Compact,Compact,26478,Automatic,19750
Audi A3,Sedans,Sedans,48600,Automatic,19800
Audi A3,Sedans,Sedans,39000,Automatic,19800
Audi A3,Compact,Compact,25476,Automatic,19750
Audi A3,Compact,Compact,15698,Automatic,19700
Audi A3,Sedans,Sedans,29810,Automatic,19700
Audi A3,Sedans,Sedans,157544,Automatic,19750
Audi A3,Sedans,Sedans,37400,Automatic,19600
Audi A3,Sedans,Sedans,16171,Automatic,19500
Audi A3,Sedans,Sedans,60000,Automatic,19500
Audi A3,Sedans,Sedans,39500,Automatic,19500
Audi A3,Sedans,Sedans,49267,Automatic,19490
Audi A3,Sedans,Sedans,66000,Automatic,19480
Audi A3,Sedans,Sedans,40601,Automatic,19450
Audi A3,Station wagon,Station wagon,25800,Automatic,19500
Audi A3,Sedans,Sedans,24000,Automatic,19400
Audi A3,Sedans,Sedans,36792,Automatic,19400
Audi A3,Sedans,Sedans,44100,Automatic,19400
Audi A3,Compact,Compact,30000,Automatic,19400
Audi A3,Sedans,Sedans,8601,Automatic,19370
Audi A3,Station wagon,Station wagon,40700,Automatic,19100
Audi A3,Sedans,Sedans,32373,Automatic,19000
Audi A3,Compact,Compact,26471,Automatic,19400
Audi A3,Sedans,Sedans,27049,Automatic,19000
Audi A3,Sedans,Sedans,15478,Automatic,19000
Audi A3,Sedans,Sedans,60000,Automatic,19000
Audi A3,Sedans,Sedans,59000,Automatic,18999
Audi A3,Sedans,Sedans,32000,Automatic,19000
Audi A3,Sedans,Sedans,59000,Automatic,18999
Audi A3,Sedans,Sedans,59000,Automatic,18999
Audi A3,Coupe,Coupe,24990,Automatic,19000
Audi A3,Sedans,Sedans,62451,Automatic,18990
Audi A3,Sedans,Sedans,20000,Automatic,18990
Audi A3,Sedans,Sedans,25000,Automatic,18990
Audi A3,Sedans,Sedans,53700,Manual,16700
Audi A3,Station wagon,Station wagon,50068,Manual,16990
Audi A3,Sedans,Sedans,53700,Manual,16750
Audi A3,Sedans,Sedans,54013,Manual,17990
Audi A3,Other,Other,34400,Manual,17650
Audi A3,Sedans,Sedans,79500,Manual,17990
Audi A3,Sedans,Sedans,14897,Manual,17990
Audi A3,Sedans,Sedans,100519,Manual,18000
Audi A3,Station wagon,Station wagon,27143,Manual,18980
Audi A3,Station wagon,Station wagon,40000,Manual,18500
Audi A3,Sedans,Sedans,49500,Manual,18500
Audi A3,Sedans,Sedans,29584,Manual,18100
Audi A3,Sedans,Sedans,12910,Manual,18910
Audi A3,Sedans,Sedans,42000,Manual,18997
Audi A3,Sedans,Sedans,22395,Manual,19194
Audi A3,Sedans,Sedans,10,Manual,19078
Audi A3,Sedans,Sedans,25000,Manual,19090
Audi A3,Sedans,Sedans,51000,Manual,18900
Audi A3,Sedans,Sedans,59000,Manual,19500
Audi A3,Sedans,Sedans,30039,Manual,19690
Audi A3,Sedans,Sedans,26300,Manual,19400
Audi A3,Sedans,Sedans,12890,Manual,19700
Audi A3,Sedans,Sedans,40000,Manual,19700
Audi A3,Sedans,Sedans,12785,Manual,19700
Audi A3,Sedans,Sedans,19500,Manual,19600
Audi A3,Sedans,Sedans,8000,Manual,19650
Audi A3,Sedans,Sedans,50000,Manual,19600
Audi A3,Sedans,Sedans,24000,Manual,19600
Audi A3,Station wagon,Station wagon,52087,Manual,19565
Audi A3,Sedans,Sedans,40000,Manual,19590
Audi A3,Station wagon,Station wagon,49818,Manual,19550
Audi A3,Sedans,Sedans,5000,Manual,19508
Audi A3,Sedans,Sedans,39000,Manual,19500
Audi A3,Sedans,Sedans,39000,Manual,19500
Audi A3,Sedans,Sedans,21000,Manual,19500
Audi A3,Sedans,Sedans,13076,Manual,19500
Audi A3,Sedans,Sedans,62000,Manual,19500
Audi A3,Sedans,Sedans,55123,Manual,19490
Audi A3,Sedans,Sedans,27829,Manual,19490
Audi A3,Sedans,Sedans,43166,Manual,19490
Audi A3,Sedans,Sedans,44200,Manual,19490
Audi A3,Sedans,Sedans,55400,Manual,19480
Audi A3,Sedans,Sedans,50500,Manual,19480
Audi A3,Sedans,Sedans,15900,Manual,19450
Audi A3,Sedans,Sedans,27989,Manual,19450
Audi A3,Sedans,Sedans,22000,Manual,19450
Audi A3,Sedans,Sedans,34194,Manual,19440
Audi A3,Compact,Compact,69740,Manual,19400
Audi A3,Sedans,Sedans,38974,Manual,19400
Audi A3,Sedans,Sedans,13259,Manual,19500
Audi A3,Sedans,Sedans,15105,Manual,19444
Audi A3,Sedans,Sedans,57326,Manual,19440
Audi A3,Sedans,Sedans,57000,Manual,19500
Audi A3,Sedans,Sedans,33000,Manual,19500
Audi A3,Sedans,Sedans,75000,Manual,19500
Audi A3,Sedans,Sedans,26000,Manual,19500
Audi A3,Sedans,Sedans,29667,Manual,19500
Audi A3,Sedans,Sedans,50153,Manual,19500
Audi A3,Station wagon,Station wagon,12000,Manual,19500
Audi A3,Sedans,Sedans,83000,Manual,19500
Audi A3,Sedans,Sedans,21383,Manual,19500
Audi A3,Sedans,Sedans,27000,Manual,19499
Audi A3,Station wagon,Station wagon,30400,Manual,19499
Audi A3,Sedans,Sedans,9335,Manual,19490
Audi A3,Sedans,Sedans,34000,Manual,19490
Audi A3,Sedans,Sedans,47028,Manual,19397
Audi A3,Sedans,Sedans,4221,Manual,19390
Audi A3,Sedans,Sedans,17220,Manual,19350
